GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
7019	10	58385143	58399230	42	11	486760	-0.089179	0.53553	TFAM
80114	10	58512916	58831437	609	40	486599	0.77564	0.21898	BICC1
84457	10	59173371	59247774	109	11	485554	-1.0551	0.85431	PHYHIPL
220965	10	59246129	59363181	228	30	486940	-0.3757	0.64643	FAM13C
220963	10	59650764	59709891	150	22	486835	0.33337	0.36943	SLC16A9
100507027	10	59736990	59753471	41	9	485842	1.4328	0.075953	MRLN
8030	10	59788747	59906656	346	21	487135	3.7838	7.7229e-05	CCDC6
288	10	60026298	60733526	1860	80	486980	2.943	0.001625	ANK3
983	10	60778331	60794852	53	8	487196	1.0538	0.14598	CDK1
9886	10	60869438	61001468	253	28	487080	0.88192	0.18891	RHOBTB1
219623	10	61406642	61453450	103	18	486786	-0.065788	0.52623	TMEM26
219621	10	61662952	61766766	327	22	487339	-0.22435	0.58876	C10orf107
84159	10	61901254	62096948	403	55	487084	0.01633	0.49349	ARID5B
219790	10	62183035	62268863	189	15	487175	1.5073	0.065861	RTKN2
22891	10	62374157	62672011	780	68	487052	1.8116	0.035024	ZNF365
84890	10	62804756	62808479	6	2	487511	0.76354	0.22257	ADO
1959	10	62811996	62919895	325	24	486502	0.62713	0.26529	EGR2
29982	10	63133247	63155031	27	7	487364	1.7988	0.036022	NRBF2
221037	10	63167221	63466001	532	24	487121	2.3101	0.010441	JMJD1C
221035	10	63521353	63625123	208	23	487076	2.6529	0.0039899	REEP3
29119	10	65912518	67763610	5820	186	486780	-0.21362	0.58458	CTNNA3
347731	10	66926034	67101551	387	32	486999	1.4538	0.072996	LRRTM3
56521	10	67796665	67838191	68	15	486753	0.063485	0.47469	DNAJC12
23411	10	67884662	67918390	81	11	486885	-0.023239	0.50927	SIRT1
26091	10	67921899	68075348	258	18	486553	0.20788	0.41766	HERC4
84665	10	68106117	68212017	387	31	487079	0.59388	0.2763	MYPN
220202	10	68230595	68232113	3	2	487007	0.01163	0.49536	ATOH7
64081	10	68282660	68332928	148	11	487198	1.7877	0.036909	PBLD
3189	10	68332011	68343196	13	4	487467	2.5157	0.0059398	HNRNPH3
55680	10	68341107	68407294	113	9	486934	2.8	0.0025551	RUFY2
1763	10	68414064	68472516	175	15	487018	2.7673	0.0028263	DNA2
8034	10	68473387	68527523	180	15	487108	2.9055	0.0018336	SLC25A16
80312	10	68560360	68694487	382	20	486960	0.72822	0.23324	TET1
55749	10	68721144	68792377	119	15	487134	-0.6766	0.75067	CCAR1
219736	10	68827537	68895453	174	24	487046	-1.0084	0.84337	STOX1
79009	10	68898972	68946847	126	18	486786	-0.82542	0.79543	DDX50
9188	10	68956123	68985069	49	12	487189	-0.75271	0.77419	DDX21
26128	10	68988721	69016983	76	13	486927	-0.55309	0.7099	KIF1BP
5552	10	69088072	69104811	36	6	487205	0.61982	0.26769	SRGN
9559	10	69124152	69172861	95	10	486798	-2.4031	0.99187	VPS26A
6832	10	69180204	69209098	67	11	486757	-1.7276	0.95797	SUPV3L1
80201	10	69220303	69267559	155	30	486901	-0.44885	0.67323	HKDC1
3098	10	69269984	69401882	446	63	487005	0.25453	0.39954	HK1
6865	10	69404202	69416918	34	7	486902	-0.044523	0.51776	TACR2
23555	10	69425218	69507669	284	14	487002	-0.25705	0.60143	TSPAN15
50674	10	69572035	69573454	2	1	487511	1.3011	0.096604	NEUROG3
219738	10	69630243	69633599	15	4	487448	-0.056179	0.5224	C10orf35
1305	10	69801863	69959148	617	102	486909	-0.015049	0.506	COL13A1
55506	10	70052601	70112284	162	28	484632	0.0057088	0.49772	H2AFY2
84883	10	70112267	70132934	52	15	486836	0.22355	0.41155	AIFM2
219743	10	70137981	70146740	34	8	486571	0.20567	0.41852	TYSND1
56681	10	70150204	70170529	59	11	487266	-0.13358	0.55313	SAR1A
5464	10	70202830	70233434	95	14	487213	1.5428	0.061441	PPA1
64106	10	70254957	70283694	88	16	487222	0.98552	0.16219	NPFFR1
55222	10	70298970	70382650	270	29	486906	0.71535	0.2372	LRRC20
1979	10	70404105	70428618	35	8	487305	2.6821	0.0036586	EIF4EBP2
4838	10	70431936	70441709	19	4	487352	2.5103	0.0060318	NODAL
27143	10	70458545	70568450	369	46	486966	0.99223	0.16054	PALD1
5551	10	70597348	70602775	14	5	487228	0.27411	0.392	PRF1
140766	10	70672539	70762441	391	47	487281	-2.1071	0.98245	ADAMTS14
219793	10	70771238	70785401	66	19	486840	0.31931	0.37475	TBATA
8879	10	70815948	70881189	156	21	487338	0.0079514	0.49683	SGPL1
5092	10	70882280	70888786	18	7	486474	0.22809	0.40979	PCBD1
219699	10	71212535	71302879	273	37	486494	0.1443	0.44263	UNC5B
55315	10	71319253	71363396	134	22	487235	-2.3348	0.99022	SLC29A3
64072	10	71396934	71815947	1180	144	487048	-0.78305	0.7832	CDH23
414152	10	71711701	71737824	54	10	487382	0.038866	0.4845	C10orf105
64115	10	71747556	71773580	86	20	486720	0.2125	0.41586	C10orf54
5660	10	71816298	71851325	113	19	486717	0.13778	0.44521	PSAP
9469	10	71964362	72013564	125	12	487256	0.86642	0.19313	CHST3
9806	10	72059034	72089032	83	9	487388	2.0336	0.020996	SPOCK2
51008	10	72096032	72217134	189	17	486793	0.90029	0.18398	ASCC1
119504	10	72216000	72235860	36	5	485915	0.93783	0.17417	ANAPC16
54541	10	72273919	72276039	3	2	487511	2.3021	0.010664	DDIT4
54788	10	72332830	72355149	53	4	486381	0.24501	0.40322	DNAJB12
10367	10	72367326	72626191	345	9	487021	2.8434	0.0022317	MICU1
90550	10	72692131	72887694	161	15	486757	2.6016	0.00464	MCU
170392	10	72893556	72933036	38	7	486862	0.69385	0.24389	OIT3
84647	10	72935180	72954883	12	7	486753	0.3071	0.37938	PLA2G12B
5033	10	73007217	73096974	136	6	486610	1.2692	0.10218	P4HA1
25961	10	73110375	73131828	39	2	486891	1.3311	0.091571	NUDT13
11319	10	73134524	73168095	76	3	485770	1.2923	0.098132	ECD
317662	10	73168095	73242181	127	4	487150	1.2851	0.099386	FAM149B1
23234	10	73241954	73247331	13	2	486808	1.2978	0.09718	DNAJC9
51021	10	73248843	73252693	8	2	484990	1.7345	0.041411	MRPS16
118491	10	73253758	73361064	252	3	486697	1.5581	0.059603	CFAP70
310	10	73375431	73414083	63	4	486131	1.3454	0.089248	ANXA7
118490	10	73423579	73433561	6	3	485228	1.1434	0.12643	MSS51
5532	10	73436428	73496024	43	9	486771	1.4468	0.073973	PPP3CB
159195	10	73497538	73591342	111	10	486807	1.1318	0.12885	USP54
58529	10	73631612	73641757	16	4	487204	-0.31592	0.62397	MYOZ1
79933	10	73644881	73656105	25	4	484315	-1.1433	0.87355	SYNPO2L
729092	10	73674275	73697796	9	5	481107	-1.3881	0.91745	AGAP5
9632	10	73744281	73772175	40	8	487039	-0.47375	0.68216	SEC24C
170384	10	73772175	73779075	6	2	486349	-0.50215	0.69222	FUT11
23053	10	73785577	73801798	6	3	486751	-0.067437	0.52688	ZSWIM8
8509	10	73801911	73811831	11	4	487064	-2.285	0.98884	NDST2
818	10	73812501	73874591	66	10	486749	-0.26329	0.60384	CAMK2G
5328	10	73909182	73917501	16	4	486119	0.45047	0.32619	PLAU
414236	10	73909969	73922777	23	5	486411	0.63789	0.26177	C10orf55
7414	10	73998078	74120160	160	25	486890	0.31574	0.3761	VCL
26985	10	74120257	74151068	58	7	487017	-0.096176	0.53831	AP3M1
132	10	74151185	74709303	785	28	486721	0.66332	0.25356	ADK
23522	10	74824927	75032623	221	20	486783	1.3864	0.082807	KAT6B
338599	10	75037472	75073632	91	17	487266	1.2225	0.11076	DUPD1
51207	10	75094432	75109221	42	10	486828	-0.52103	0.69883	DUSP13
142891	10	75099592	75182123	142	17	487086	0.015775	0.49371	SAMD8
7417	10	75210154	75231448	35	10	487095	0.9204	0.17868	VDAC2
118881	10	75233971	75236057	1	1	487511	1.6579	0.04867	COMTD1
84858	10	75279726	75401894	198	28	487043	-0.2209	0.58741	ZNF503
83938	10	75431458	76557375	2043	156	486661	-1.2928	0.90196	C10orf11
3778	10	76869601	77637819	1856	151	487234	-0.093807	0.53737	KCNMA1
9231	10	77790787	77926590	339	16	487009	-1.1	0.86434	DLG5
11128	10	77975149	78029540	79	14	485936	-1.0059	0.84278	POLR3A
6229	10	78033760	78056813	34	8	486308	-0.52567	0.70044	RPS24
57178	10	79068964	79316528	718	108	487065	-0.7188	0.76387	ZMIZ1
10105	10	79347464	79355334	14	4	486521	1.2676	0.10247	PPIF
219654	10	79382325	79445627	222	41	486698	2.3236	0.010073	ZCCHC24
143244	10	79512601	79516440	10	2	483130	1.3957	0.081397	EIF5AL1
729238	10	79555852	79560459	28	9	484473	0.66254	0.25381	SFTPA2
653509	10	79610939	79615443	24	7	485956	0.25529	0.39925	SFTPA1
729262	10	79699700	79715486	10	5	478870	-0.20691	0.58196	NUTM2B
6441	10	79937740	79982236	208	14	486395	2.2062	0.013684	SFTPD
80195	10	80078646	80092557	48	10	486925	2.2778	0.011371	TMEM254
219348	10	80132502	80145028	59	12	487159	1.1103	0.13344	PLAC9
311	10	80152610	80205677	190	22	487275	1.445	0.07423	ANXA11
4143	10	80271820	80289979	54	11	487223	5.6272	9.1571e-09	MAT1A
143241	10	80336102	80356787	40	9	486847	5.3893	3.5371e-08	DYDC1
84332	10	80344745	80368118	69	9	486834	5.4815	2.1084e-08	DYDC2
84293	10	80407829	80432997	58	11	487313	5.1566	1.2573e-07	FAM213A
81619	10	80454278	80522635	136	22	486827	7.3021	1.4169e-13	TSPAN14
387694	10	80537902	80646560	399	40	487060	3.6968	0.00010916	SH2D4B
105378386	10	80649552	80653734	16	9	485946	0.65737	0.25547	LOC105378386
10718	10	81875309	82987179	2721	171	486726	0.60222	0.27351	NRG3
27069	10	84139429	84153555	36	9	487215	0.26332	0.39615	GHITM
387695	10	84173764	84185294	29	9	486572	-1.1374	0.87231	C10orf99
92211	10	84194635	84219621	70	12	487357	-1.4871	0.9315	CDHR1
340745	10	84220485	84225589	18	5	487364	-0.14864	0.55908	LRIT2
26103	10	84231520	84246493	52	10	486966	-0.64451	0.74038	LRIT1
5995	10	84237083	84259347	76	17	486973	-0.49694	0.69038	RGR
54462	10	84328586	84518521	491	24	487185	-0.60546	0.72756	CCSER2
105378578	10	85148131	85156883	31	8	486861	0.068388	0.47274	LOC105378578
2894	10	85599555	86366493	2016	127	486905	0.83096	0.203	GRID1
23063	10	86435256	86521816	191	20	487254	-0.30104	0.61831	WAPAL
94233	10	86654557	86666460	43	11	487219	2.4681	0.0067926	OPN4
11155	10	86666717	86736072	235	38	487040	2.2955	0.010852	LDB3
657	10	86755786	86925188	378	26	487049	0.63656	0.26221	BMPR1A
79812	10	86935540	86969953	77	12	487250	-0.36313	0.64174	MMRN2
6623	10	86958531	86963260	14	3	487511	-0.26392	0.60408	SNCG
10974	10	86968431	86970909	6	1	487511	-0.1172	0.54665	ADIRF
119385	10	86970741	87010203	103	16	486236	0.46613	0.32056	AGAP11
643161	10	87020289	87024730	19	4	485125	-0.43091	0.66673	FAM25A
2746	10	87050202	87095019	85	13	486620	1.5895	0.055974	GLUD1
54537	10	87095196	87191469	219	20	484652	2.3325	0.009838	FAM35A
728118	10	87223041	87235907	3	1	478937	-1.3089	0.90471	NUTM2A
9562	10	87502792	87553461	86	17	486585	1.3379	0.090469	MINPP1
9060	10	87659719	87747705	246	30	487179	1.1516	0.12474	PAPSS2
84896	10	87751851	87841349	146	12	487099	0.23413	0.40744	ATAD1
100144748	10	87859161	87863437	1	1	487511	-1.4214	0.9224	KLLN
5728	10	87863438	87971930	108	26	487081	0.50548	0.30661	PTEN
55328	10	88180643	88583854	803	59	486996	-0.88368	0.81157	RNLS
142910	10	88583277	88606976	28	8	487234	-1.578	0.94272	LIPJ
8513	10	88664389	88678815	32	9	487352	0.16434	0.43473	LIPF
643414	10	88706234	88753092	189	13	487164	0.50307	0.30746	LIPK
643418	10	88757226	88778891	83	13	487094	0.17222	0.43163	LIPN
340654	10	88802730	88822022	33	10	487328	-0.65622	0.74416	LIPM
118932	10	88819899	88851975	73	16	487265	2.2133	0.013437	ANKRD22
57559	10	88879368	88923502	81	15	487123	3.1702	0.0007617	STAMBPL1
59	10	88935074	88991390	113	27	487237	1.6706	0.047402	ACTA2
355	10	88969801	89017059	156	21	487232	0.32184	0.37379	FAS
9023	10	89205937	89207314	4	2	487133	1.5291	0.063116	CH25H
3988	10	89213569	89252039	87	18	487214	1.9424	0.026044	LIPA
3433	10	89301949	89309276	13	5	486017	0.16667	0.43381	IFIT2
3437	10	89327819	89340968	60	8	487139	-0.42618	0.66501	IFIT3
439996	10	89378056	89385205	12	4	486857	-2.0284	0.97874	IFIT1B
3434	10	89392546	89406487	29	8	487224	-1.0096	0.84365	IFIT1
24138	10	89414568	89421002	19	7	487342	-0.81439	0.79229	IFIT5
387700	10	89430294	89535556	250	39	485449	0.050872	0.47971	SLC16A12
53354	10	89579497	89645572	231	27	487181	-0.029954	0.51195	PANK1
9585	10	89701590	89774943	198	9	487069	0.14155	0.44372	KIF20B
105378423	10	89789148	89804646	40	6	487193	-0.57665	0.71791	LOC105378423
3363	10	90740818	90857914	278	18	487140	0.17034	0.43237	HTR7
10556	10	90871952	90908558	63	10	487376	-0.47205	0.68155	RPP30
27063	10	90912100	90921275	12	6	487212	0.22027	0.41283	ANKRD1
84333	10	91163012	91284331	247	25	486228	0.28123	0.38927	PCGF5
143279	10	91409280	91514829	136	10	486257	2.1054	0.01763	HECTD2
5507	10	91628440	91633101	6	4	487354	1.7169	0.042997	PPP1R3C
80351	10	91798394	91865475	132	13	487317	1.4688	0.070945	TNKS2
143282	10	91906588	91909501	4	2	487133	0.2189	0.41336	FGFBP3
9044	10	91923769	92030998	153	13	487310	2.3252	0.010031	BTAF1
22849	10	92048638	92291118	284	16	486862	2.2563	0.012025	CPEB3
54708	10	92291163	92353964	72	11	486656	2.8979	0.0018785	MARCH5
3416	10	92451684	92574095	243	29	487174	0.55948	0.28792	IDE
3832	10	92593068	92655395	201	22	487163	0.58829	0.27817	KIF11
3087	10	92689924	92695651	9	3	486201	0.71512	0.23727	HHEX
54536	10	92834713	93059494	468	28	486051	1.8759	0.030337	EXOC6
340665	10	93061264	93068697	15	5	486662	1.7427	0.040691	CYP26C1
1592	10	93073475	93077884	6	2	487038	0.82214	0.2055	CYP26A1
26509	10	93306429	93482486	624	54	486872	0.095802	0.46184	MYOF
55165	10	93496612	93529094	101	14	486712	-0.11927	0.54747	CEP55
338557	10	93566204	93590072	74	15	487183	0.58217	0.28023	FFAR4
5950	10	93591836	93601236	39	6	487463	-0.60574	0.72765	RBP4
5146	10	93612588	93665673	162	25	487075	-0.22393	0.58859	PDE6C
118924	10	93667883	93702572	88	10	487172	0.30514	0.38013	FRA10AC1
9211	10	93757809	93798159	120	20	485507	0.7295	0.23285	LGI1
159371	10	93893973	93914255	23	4	487380	-0.57653	0.71787	SLC35G1
51196	10	93993989	94328392	558	48	487278	2.3179	0.010228	PLCE1
64318	10	94314907	94362976	104	12	487248	0.25376	0.39984	NOC3L
23232	10	94402429	94536332	185	19	486960	2.3075	0.010513	TBC1D12
3070	10	94545767	94602099	105	11	487105	2.4008	0.0081802	HELLS
1562	10	94683494	94736190	127	16	486530	1.3065	0.095686	CYP2C18
1557	10	94762681	94853205	199	16	486236	0.45643	0.32404	CYP2C19
1559	10	94938658	94989391	152	17	486773	0.083371	0.46678	CYP2C9
1558	10	95036772	95069498	123	15	486690	0.32898	0.37108	CYP2C8
142827	10	95194200	95228929	83	6	486703	1.3315	0.091505	ACSM6
9124	10	95237568	95291148	145	20	487188	1.062	0.14411	PDLIM1
10580	10	95311773	95561420	748	68	487228	1.0608	0.14438	SORBS1
5832	10	95605929	95656810	166	22	487069	1.8241	0.034065	ALDH18A1
26123	10	95663396	95694143	54	13	487184	1.3968	0.081241	TCTN3
953	10	95710906	95877266	420	24	486827	2.0533	0.020023	ENTPD1
100127889	10	95907965	95938658	94	17	487067	1.3333	0.091211	C10orf131
387707	10	95974029	96035750	151	23	487181	1.4484	0.073754	CC2D2B
54619	10	96041774	96060870	23	8	487264	0.89519	0.18534	CCNJ
9849	10	96129200	96163793	72	14	487033	0.92817	0.17666	ZNF518A
29760	10	96191699	96271576	229	47	486909	4.4712	3.8892e-06	BLNK
1791	10	96304328	96338564	78	11	487183	1.6539	0.049076	DNTT
93377	10	96343216	96359365	48	9	487346	3.1876	0.00071721	OPALIN
7093	10	96364606	96513926	366	39	487094	1.8634	0.0312	TLL2
56889	10	96518110	96587052	136	13	486979	-0.59936	0.72553	TM9SF3
118788	10	96593312	96720522	277	39	487126	1.1893	0.11716	PIK3AP1
84458	10	96832260	96964441	139	12	487024	0.68339	0.24718	LCOR
26148	10	96981284	96985828	6	3	487007	1.1362	0.12793	C10orf12
6585	10	96998038	97185926	471	56	486997	0.6585	0.25511	SLIT1
84986	10	97222173	97292673	189	14	486793	2.1246	0.016808	ARHGAP19
10023	10	97319265	97321915	5	2	487511	2.6437	0.0041007	FRAT1
23401	10	97332497	97334701	3	2	481377	3.0158	0.0012817	FRAT2
23223	10	97356701	97401370	162	8	486659	2.4028	0.008135	RRP12
644215	10	97401237	97426151	53	10	486822	2.5577	0.0052681	LOC644215
5223	10	97426270	97433441	8	3	487440	1.7734	0.038085	PGAM1
51013	10	97435909	97446011	19	5	487481	1.4401	0.074915	EXOSC1
84287	10	97446131	97457370	12	4	487037	3.6829	0.00011531	ZDHHC16
64210	10	97458324	97498794	58	10	487093	3.9064	4.6846e-05	MMS19
80019	10	97498882	97571210	146	20	487006	2.5894	0.0048065	UBTD1
26287	10	97572441	97583884	24	6	486381	0.75869	0.22402	ANKRD2
112817	10	97584345	97612802	68	16	486957	0.30995	0.3783	HOGA1
414157	10	97589693	97590934	3	2	484850	0.29209	0.38511	C10orf62
118812	10	97614553	97634156	35	7	486889	0.40464	0.34287	MORN4
55361	10	97640686	97676434	67	8	486975	-0.64898	0.74182	PI4K2A
60370	10	97677424	97687258	29	7	487198	-0.33834	0.63245	AVPI1
83742	10	97713708	97718152	3	1	487511	1.3481	0.088816	MARVELD1
118813	10	97737121	97760907	67	8	487291	0.55738	0.28863	ZFYVE27
6425	10	97766751	97771999	7	2	487160	0.63476	0.26279	SFRP5
401647	10	97850238	97871578	36	8	486769	-1.3378	0.90951	GOLGA7B
55118	10	97854711	98030828	296	40	486889	-2.0205	0.97834	CRTAC1
27291	10	98134624	98244897	164	17	486526	-0.4456	0.67206	R3HCC1L
84171	10	98247686	98268250	39	6	486727	-0.13667	0.55436	LOXL4
84795	10	98383565	98415221	130	8	487075	-0.11629	0.54629	PYROXD2
3257	10	98416198	98446963	103	17	486947	-0.22685	0.58973	HPS1
60495	10	98457077	99235875	1651	52	486376	0.11259	0.45518	HPSE2
26507	10	99329099	99394330	124	21	487119	0.89219	0.18615	CNNM1
2805	10	99396870	99430773	49	10	486418	0.58403	0.2796	GOT1
159296	10	99532933	99536524	8	2	487511	0.010543	0.49579	NKX2-3
81894	10	99610518	99659339	112	7	486582	0.7296	0.23282	SLC25A28
57089	10	99659506	99711245	77	10	486874	0.46014	0.32271	ENTPD7
1355	10	99696129	99732666	50	7	487226	0.31646	0.37583	COX15
51076	10	99732201	99756137	29	9	486844	-2.0642	0.9805	CUTC
1244	10	99782598	99852576	135	15	486431	0.69555	0.24336	ABCC2
23268	10	99875576	100009948	348	21	486792	-0.813	0.79189	DNMBP
1369	10	100042308	100081901	99	18	487274	-0.29721	0.61685	CPN1
10613	10	100150090	100186057	58	7	487390	-1.0688	0.85741	ERLIN1
1147	10	100186113	100229610	77	9	487341	-0.58377	0.72031	CHUK
55280	10	100232296	100267681	80	9	487417	-0.58588	0.72102	CWF19L1
282991	10	100273278	100286712	22	6	487348	-0.29213	0.61491	BLOC1S2
9033	10	100288145	100346524	126	24	486981	-1.5853	0.94355	PKD2L1
6319	10	100347015	100364831	29	7	487059	-0.79455	0.78656	SCD
7479	10	100463055	100483642	31	3	486492	0.21188	0.4161	WNT8B
25956	10	100486646	100519838	43	4	487265	-0.14637	0.55819	SEC31B
4714	10	100523729	100529923	4	1	487511	-0.5239	0.69983	NDUFB8
55662	10	100535884	100553924	39	4	487317	-0.41944	0.66255	HIF1AN
5076	10	100735709	100829941	194	26	486879	2.7681	0.0028193	PAX2
55719	10	100912569	100965134	65	12	487041	2.905	0.0018361	FAM178A
57715	10	100969482	100985616	18	4	487343	3.5969	0.00016102	SEMA4G
84545	10	100977822	100987515	14	4	487444	3.6172	0.00014888	MRPL43
56652	10	100987378	100994403	11	2	487356	3.7122	0.00010271	C10orf2
84445	10	100997107	101007836	23	5	487338	3.7055	0.00010549	LZTS2
79955	10	101007683	101031157	66	23	486641	1.1244	0.13041	PDZD7
81855	10	101031229	101041241	17	9	487278	0.03248	0.48704	SFXN3
81621	10	101061141	101068131	7	3	487295	-0.43398	0.66785	KAZALD1
3195	10	101130780	101137789	13	5	487511	2.0919	0.018222	TLX1
10660	10	101226212	101230327	4	2	487369	0.63946	0.26126	LBX1
8945	10	101354033	101557321	350	15	487154	0.50233	0.30772	BTRC
27343	10	101578882	101588270	15	2	487410	1.2434	0.10685	POLL
25911	10	101588332	101609653	30	6	487159	0.74744	0.2274	DPCD
6468	10	101610664	101695037	91	11	487200	1.1602	0.12298	FBXW4
2253	10	101770130	101780369	4	2	486991	-0.31288	0.62282	FGF8
10360	10	101781325	101783413	1	1	487511	1.1901	0.117	NPM3
10724	10	101784443	101818709	32	6	487446	2.1561	0.015537	MGEA5
30819	10	101825974	101843920	19	6	486851	0.69813	0.24255	KCNIP2
79591	10	101845599	102056232	240	31	485166	1.2603	0.10378	C10orf76
79803	10	102065367	102068038	2	1	487511	0.14926	0.44067	HPS6
8861	10	102106558	102120453	21	10	486574	1.3151	0.094233	LDB1
23082	10	102132994	102150333	17	7	486258	1.9529	0.025414	PPRC1
9221	10	102152176	102163871	10	3	487246	1.983	0.023684	NOLC1
83401	10	102225358	102229589	4	2	487511	0.65148	0.25737	ELOVL3
5309	10	102230189	102241474	14	3	487362	1.1472	0.12565	PITX3
8729	10	102245498	102382899	166	21	486986	0.75544	0.22499	GBF1
4791	10	102394110	102402529	12	7	486340	1.0471	0.14752	NFKB2
5662	10	102402617	102420161	22	8	485433	-0.36414	0.64212	PSD
79176	10	102419061	102423138	2	1	469693	-0.58186	0.71967	FBXL15
79004	10	102423245	102432666	11	3	487459	-0.40114	0.65584	CUEDC2
79946	10	102449837	102451543	1	1	487511	0.28323	0.3885	C10orf95
79847	10	102461381	102480118	50	5	487383	0.84899	0.19794	TMEM180
10121	10	102479229	102502755	58	5	486986	0.54216	0.29385	ACTR1A
51684	10	102502874	102633457	251	16	487028	0.10041	0.46001	SUFU
81603	10	102642903	102658319	17	6	487311	-0.33383	0.63075	TRIM8
403	10	102673727	102714433	56	12	487179	-0.4384	0.66945	ARL3
118980	10	102714508	102739189	36	10	486422	-0.50525	0.69331	SFXN2
54838	10	102739283	102816265	188	22	487211	0.92606	0.17721	WBP1L
1586	10	102830531	102837533	16	4	487476	-1.616	0.94695	CYP17A1
119032	10	102854210	102864961	22	7	487044	-0.66509	0.747	C10orf32
57412	10	102869453	102901899	88	10	487453	0.18379	0.42709	AS3MT
54805	10	102918293	103078587	330	20	487215	0.44986	0.3264	CNNM2
22978	10	103088017	103193306	195	16	487356	0.4354	0.33164	NT5C2
729020	10	103245887	103248016	3	2	487322	2.3096	0.010455	RPEL1
9118	10	103277163	103290351	15	5	487309	0.65875	0.25503	INA
84108	10	103302796	103351134	52	10	487369	0.34541	0.36489	PCGF6
6877	10	103367953	103389065	19	4	487000	0.82952	0.20341	TAF5
84833	10	103389050	103396513	8	3	486368	0.14235	0.4434	USMG5
22984	10	103396624	103446295	65	14	487120	-0.021155	0.50844	PDCD11
51063	10	103446785	103452405	5	3	487209	1.6022	0.054554	CALHM2
255022	10	103453387	103458891	11	4	486732	0.0041291	0.49835	CALHM1
119395	10	103472804	103479240	8	3	487369	0.85133	0.19729	CALHM3
